19,45.05263157894737,174.22857502740393,0.0,0,32,32,17
30,39.96666666666667,813.0296890880645,0.0,0,46,45,27
14,46.142857142857146,167.37179237410948,0.05555555555555555,1,31,31,14
33,26.303030303030305,179.8483650150149,0.0,0,42,42,28
33,36.63636363636363,365.67339272825836,0.0,0,63,63,28
8,28.75,24.0,0.08333333333333333,1,11,10,8
33,38.03030303030303,512.347929277379,0.12195121951219512,5,123,118,33
32,41.53125,621.4760325356978,0.08333333333333333,3,66,66,32
13,51.07692307692308,258.64703388096325,0.0,0,39,39,13
11,56.90909090909091,225.62110647077242,0.0,0,53,26,11
35,39.94285714285714,2003.6114040398882,0.0,0,115,109,34
15,35.4,210.90827503317317,0.0,0,24,20,14
12,60.75,530.3976484571903,0.0,0,56,35,12
34,34.088235294117645,690.2166301156814,0.0,0,58,58,32
11,78.36363636363636,303.2413500673362,0.0,0,33,33,11
41,37.1219512195122,686.5287242404697,0.024390243902439025,1,72,71,38
31,34.67741935483871,462.95911855378085,0.03225806451612903,1,54,52,29
11,28.363636363636363,117.61261085748234,0.0,0,11,11,11
35,23.17142857142857,1511.6250345946032,0.0,0,109,51,35
